International plan,Number vmail messages,Total day minutes,Total eve minutes,Total night minutes,Total intl minutes,Total intl calls,Customer service calls
-0.33569005499374405,-0.5895188982344561,0.064398008322054,-2.5166819040724935,-0.38358623232500205,-0.27779100184450156,2.6920356642017405,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,-1.8287743051320988,0.8836277088421115,0.7122854972739563,0.016839585819704985,-1.0662331989374687,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,-1.0261732851005052,1.5131684903393607,0.9842681548012339,1.9319384056370457,0.260214635111664,1.3767660870674547
-0.33569005499374405,2.277261791397897,0.6217598277884385,-0.1840260930074539,-0.3657187584728456,-0.27779100184450156,-0.6240839209210912,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,-0.8403860119450434,-0.8865857112300884,-1.965850305677122,1.637307817972839,-0.18193464290471362,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,0.19444909953087705,1.1401803784177926,-0.3895420569423879,-1.4563133525013268,0.7023639131280416,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,-1.7600330140645781,-1.2576003410779968,0.9802976050563104,1.45316370068271,0.7023639131280416,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,0.865141155622093,0.021216042653091162,0.8949307855404491,0.016839585819704985,0.260214635111664,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,0.6031811004728924,-2.75942019913256,1.829995250469996,0.8639025253542977,2.4709610251935517,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,1.3017412475374275,1.025718418145566,1.5699242421774888,0.5692719376900918,-0.6240839209210912,-0.43223262565892995
-0.33569005499374405,1.2481610310170523,-0.05079010103433193,-0.10706029213474944,0.24574590224541415,-0.7197368833408108,-0.18193464290471362,-1.3367319820221224
-0.33569005499374405,2.1302473970577767,0.7518109189972616,0.333026210291227,-0.9593159453389477,1.637307817972839,0.7023639131280416,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,-0.9054115575494549,0.45932906300540804,0.5296402090074634,-0.09364688455437263,0.260214635111664,-0.43223262565892995
2.978938413944484,1.8362186083775351,0.45269340921696866,-0.2530979655855219,-1.9737914051669694,0.09049723273575629,0.7023639131280416,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,-0.7270557753202119,1.408573940435429,-0.25454336561497976,0.3114701734839109,2.0288117471771745,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,-0.9890158304694129,-0.6635822369066114,-0.2644697399772892,-0.3146198253025272,-1.0662331989374687,1.3767660870674547
2.978938413944484,2.4242761857380177,-0.119531392101853,0.06857961242090933,-1.5668100563122835,1.6004789945148135,2.6920356642017405,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,-1.016883921442732,1.6138160760959734,2.191315277258058,-0.09364688455437263,-0.18193464290471362,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,-1.741454286749032,-0.6931844680114978,-0.4491003031162444,-0.38827747221857917,-0.18193464290471362,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,-0.47438508382878436,0.5007721865522493,1.274118286180669,-2.4875204093260486,-0.6240839209210912,-0.43223262565892995
-0.33569005499374405,1.4686826225272334,-1.089340957973362,0.24816648112388606,-0.7548326334753742,-0.6460792364247594,0.260214635111664,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,0.1387129175842386,-1.2990434646248374,0.8155197906419739,-1.0511962944630429,0.260214635111664,0.47226673070426245
-0.33569005499374405,1.174653833846992,-0.8608226119921445,0.3310527282175674,-2.5912118905026147,0.27464135002588524,-0.6240839209210912,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,0.22974868143041485,1.369104298962247,0.7083149475290328,-0.90388100063094,0.260214635111664,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,0.7629581553865892,0.2106703217243633,0.950518481969382,-1.2721692352111977,-0.6240839209210912,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,-0.35919697447239846,1.323714211268088,0.5435371331146964,-0.3514486487605529,0.260214635111664,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,-0.5301212657754228,0.3803897800590446,0.05515951448907365,-0.20413335492845025,-0.6240839209210912,1.829015765249051
-0.33569005499374405,-0.5895188982344561,-0.07494244654454213,0.9645404738621345,1.3713967549313006,-0.019989237638321326,-0.6240839209210912,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,-0.977868594080085,-0.40308260318361233,-1.1975489300343736,-0.8302233537148883,-1.0662331989374687,-0.43223262565892995
-0.33569005499374405,1.6156970168673541,0.35051040898146485,-2.4693183343046754,-0.3954978815597738,-1.6404574697914558,-0.6240839209210912,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,0.924593083031841,-0.45439313709874846,-0.23469061689036094,0.642929584606143,1.5866624691607967,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,0.23346442689352387,-0.60240429262318,-0.6853480129392083,0.4219566438579885,-0.18193464290471362,-0.43223262565892995
-0.33569005499374405,1.9097258055475954,1.654737066532805,-0.4386052805094761,-0.6913038375565936,0.4956142907740398,-0.6240839209210912,0.47226673070426245
-0.33569005499374405,1.4686826225272334,0.02166693549629764,-0.2491510014382034,1.2780888359255926,0.8639025253542977,-0.6240839209210912,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,-0.8979800666232368,-0.740548037779316,-0.8362289032463113,-0.7565657067988371,0.7023639131280416,0.47226673070426245
-0.33569005499374405,2.4242761857380177,-0.5839995749905068,-0.6102982209178164,0.2576575514801853,-1.4931421759593524,0.260214635111664,0.47226673070426245
2.978938413944484,-0.5895188982344561,1.3370408294369653,0.2442195169765681,-0.8600522017158536,-0.3514486487605529,-0.18193464290471362,-1.3367319820221224
2.978938413944484,-0.5895188982344561,-1.0094524305165136,0.11791666426238649,-1.4258555403674897,-0.7197368833408108,1.5866624691607967,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,0.5957496095466738,0.3251322819965905,-0.9454190212317147,-0.90388100063094,-1.5083824769538463,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,-0.011774773671685116,-0.6181921492124528,-1.0426974899823471,1.3058484068506075,-0.6240839209210912,1.829015765249051
-0.33569005499374405,-0.5895188982344561,1.156827174476168,-0.5905634001812256,1.8697007479192334,0.5692719376900918,1.144513191144419,1.3767660870674547
-0.33569005499374405,2.7918121715883193,0.8428466828434379,-0.2412570731435675,1.0616938748272473,0.6797584080641688,-1.0662331989374687,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,1.2831625202218815,-1.016835528091588,-0.5682167954639573,-0.8302233537148883,-0.18193464290471362,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,0.4434040455591956,0.5185335252151806,-0.9672570448287954,-1.088025117921069,-0.18193464290471362,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,-0.4167910291505914,0.4514351347107721,-0.39152733181484967,-1.5299709994173785,-1.0662331989374687,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,2.2436827224356177,-0.3833477824470215,1.3694114800588395,0.5324431142320655,-0.18193464290471362,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,-2.1910594877852487,-2.433795656978812,-0.5582904211016478,-0.7565657067988371,1.144513191144419,1.829015765249051
-0.33569005499374405,-0.5895188982344561,-0.17340970131693695,-0.8925061574510659,0.5455224079871581,1.7477942883469166,-1.0662331989374687,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,0.4006729727334392,2.034167757785359,0.4541997638539117,1.0848754661024522,-1.0662331989374687,-0.43223262565892995
2.978938413944484,-0.5895188982344561,0.6663487733457494,0.08634095108384122,1.5361745693456372,0.8639025253542977,0.260214635111664,1.3767660870674547
-0.33569005499374405,1.2481610310170523,-0.2588718469684491,-1.2694412335199512,-0.5046879995451773,0.27464135002588524,-1.0662331989374687,1.3767660870674547
-0.33569005499374405,1.174653833846992,1.2998833748058731,1.169782609522679,0.42839119051190705,-0.16730453147042396,-0.18193464290471362,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,0.5771708822311277,0.9625669917884749,-0.19299984456866154,0.7902448784382463,-1.5083824769538463,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,-0.4019280472981543,-0.8964531215983839,-0.22873479227297563,-0.8302233537148883,0.260214635111664,1.829015765249051
-0.33569005499374405,-0.5895188982344561,0.6459121732986487,0.1593597878092272,-0.3716745830902309,0.642929584606143,-1.0662331989374687,-0.43223262565892995
-0.33569005499374405,1.9832330027176557,-0.4725272110972299,-1.520073456874655,0.019424566784759553,0.23781252656785956,2.0288117471771745,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,1.0843701379455377,0.9309912786099297,0.15442325811216773,1.3426772303086332,-0.18193464290471362,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,-0.6620302297158004,-0.1090337742084084,-1.816954690242481,0.3114701734839109,-1.0662331989374687,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,-1.0261732851005052,-0.5412263483397484,1.033900026612781,-0.8670521771729139,2.0288117471771745,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,1.36305104767873,-0.4346583163621576,1.246324437966202,-0.27779100184450156,1.144513191144419,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,-0.008059028208576097,-0.19389350337574932,-1.4576199383268802,0.12732605619378196,1.144513191144419,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,1.8368085942251564,-2.3568298561061076,-0.7528473586029124,-0.16730453147042396,0.260214635111664,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,0.3467946635183553,0.13567800292531837,-0.20292621893097096,-0.5724215895087081,-0.6240839209210912,1.829015765249051
-0.33569005499374405,-0.5895188982344561,0.6050389732044469,0.17712112647215908,-0.6734363637044372,-1.8246015870815846,0.260214635111664,-0.43223262565892995
-0.33569005499374405,0.9541322423368109,-0.3406182471568523,1.0217714539982476,-0.8124056047767689,-2.1560609982038166,1.5866624691607967,1.829015765249051
-0.33569005499374405,-0.5895188982344561,-0.5171161566545407,-1.6069066681156547,-0.4193211800293161,0.09049723273575629,0.7023639131280416,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,-0.16783608312227288,-0.527411973824135,0.9425773824795345,0.38512782039996285,-1.0662331989374687,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,1.0880858834086469,-0.26099189388015837,-0.220793692783128,0.5692719376900918,-0.18193464290471362,1.829015765249051
-0.33569005499374405,0.9541322423368109,-1.1450771399200004,-0.7089723246007706,0.31523052278158004,-0.16730453147042396,-0.6240839209210912,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,0.9338824466896141,-1.0365703488281788,0.7996375916622792,-0.2409621783864759,1.144513191144419,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,-0.27001908335777675,2.3045348018766534,-1.62636830248614,-0.7197368833408108,1.5866624691607967,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,0.1015554629531463,0.4514351347107721,0.43037646538436936,0.8639025253542977,-1.0662331989374687,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,-0.34433399261996134,-0.18797305715477183,0.5276549341350011,0.6797584080641688,-0.18193464290471362,1.829015765249051
-0.33569005499374405,-0.5895188982344561,-0.9815843395431942,0.11002273596775003,0.9266951834998397,1.1217042895604785,1.144513191144419,-0.43223262565892995
2.978938413944484,2.4977833829080778,0.3207844452765911,1.0750554699870432,-1.2471808018459205,2.668514874797561,0.7023639131280416,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,-0.3146080289150876,-0.9497371375871789,-2.7500338802995645,1.45316370068271,-0.6240839209210912,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,1.912981376218896,0.3843367442063631,-0.6178486672755042,-0.3146198253025272,-0.18193464290471362,-0.43223262565892995
-0.33569005499374405,2.056740199887716,-1.2231077946452942,-0.8471160697569067,-0.4669677769684014,-0.09364688455437263,-0.6240839209210912,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,0.5697393913049091,0.5303744176571356,-0.020280930664478076,1.0480466426444266,1.144513191144419,-0.43223262565892995
-0.33569005499374405,1.0276394395068713,0.6366228096408757,-1.156952755321383,-1.1697550818199076,-1.1248539413790946,-0.6240839209210912,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,0.20745420865175915,-0.3340107306055443,0.39067096793513173,-0.16730453147042396,-0.18193464290471362,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,-0.16040459219605432,-1.344433552318996,-1.7514406194512386,0.4956142907740398,-0.6240839209210912,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,-0.47066933836567537,-1.7805730905976545,0.5216991095176158,-0.38827747221857917,0.260214635111664,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,0.4062465909281033,0.5718175412039763,1.020003102505548,0.642929584606143,-0.6240839209210912,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,-2.021993069213779,-0.8471160697569067,-0.91961044788971,-0.42510629567660485,-0.6240839209210912,1.829015765249051
-0.33569005499374405,1.395175425357173,0.14800228124201167,-1.0622256157857473,0.48794943668576346,-1.4194845290433007,0.7023639131280416,1.829015765249051
-0.33569005499374405,-0.5895188982344561,-1.6318397955873096,-0.13271555909231778,-0.5185849236524103,-0.38827747221857917,-0.18193464290471362,0.47226673070426245
-0.33569005499374405,2.056740199887716,0.6440543005670937,-0.7642298226632253,1.2622066369458973,-0.27779100184450156,-0.18193464290471362,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,-0.6323042660109267,0.3409201385858629,-1.0764471628141987,0.23781252656785956,-1.0662331989374687,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,0.9561769194682692,0.5915523619405672,1.196692566154655,-0.27779100184450156,-0.6240839209210912,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,0.38580999088100265,0.01529559643211368,0.09883556168323482,-1.1616827648371206,-1.5083824769538463,1.829015765249051
-0.33569005499374405,-0.5895188982344561,0.3245001907397001,0.04292434546334099,0.10479138630062068,-0.42510629567660485,2.4709610251935517,-0.43223262565892995
2.978938413944484,-0.5895188982344561,-0.9221324121334465,-0.5353059021187708,0.914783534265068,0.3482989969419365,-0.6240839209210912,1.3767660870674547
-0.33569005499374405,0.9541322423368109,-0.06936882834987808,0.3369731744385449,0.7222118716362658,-1.8246015870815846,-0.18193464290471362,1.829015765249051
-0.33569005499374405,-0.5895188982344561,0.43783042736453154,0.19093550098777246,-0.10961829992526274,0.642929584606143,-0.6240839209210912,1.3767660870674547
-0.33569005499374405,2.056740199887716,0.06811375378516302,-1.452975066370246,1.2344127887314313,0.3482989969419365,1.5866624691607967,-0.43223262565892995
-0.33569005499374405,1.1011466366769316,0.47313000926406934,-0.9556575838081565,-0.8441700027361589,-0.019989237638321326,0.260214635111664,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,-0.5765680840642882,1.4993541158237462,-0.14932379737450038,0.7902448784382463,-0.6240839209210912,-0.43223262565892995
-0.33569005499374405,2.277261791397897,0.38580999088100265,0.3942041545746585,1.0458116758475526,0.09049723273575629,-0.18193464290471362,-1.3367319820221224
-0.33569005499374405,1.4686826225272334,0.24275379055129695,-0.097192881766454,-1.8149694153700189,-1.2721692352111977,0.260214635111664,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,1.2441471928592347,-0.097192881766454,-0.012339831174630436,0.5324431142320655,-0.18193464290471362,-0.43223262565892995
2.978938413944484,-0.5895188982344561,-0.2310037559951299,-0.45241965502508946,0.9584595814592297,1.4163348772246844,1.144513191144419,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,0.9728977740522609,-0.7958055358417706,-1.8010724912627856,1.4899925241407364,0.7023639131280416,1.3767660870674547
2.978938413944484,-0.5895188982344561,1.7086153757478884,0.31329138955463615,-1.5886480799093645,0.5324431142320655,-0.18193464290471362,-0.43223262565892995
-0.33569005499374405,2.5712905800781383,1.4522289387933514,-0.7563358943685888,1.7029376586324347,0.3114701734839109,-0.18193464290471362,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,0.2650482633299526,0.4139389753112494,-0.5721873452088808,0.12732605619378196,0.7023639131280416,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,0.8632832828905385,0.9487526172728616,-1.2035047546517594,-1.2353404117531719,2.6920356642017405,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,1.5023915025453256,-1.0740665082277017,1.3574998308240678,0.45878546731601416,-0.18193464290471362,1.829015765249051
-0.33569005499374405,-0.5895188982344561,-0.015490519134794663,1.8091908013882236,1.2860299354154396,-0.16730453147042396,-0.18193464290471362,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,2.696074732569166,0.5323478997307945,-0.9374779217418671,2.042424876011123,1.144513191144419,-1.3367319820221224
-0.33569005499374405,1.1011466366769316,-0.40750166549281835,0.9191503861679753,1.1530165189604937,1.2690195833925813,-1.0662331989374687,-1.3367319820221224
-0.33569005499374405,1.174653833846992,-0.6954719388837837,-0.3359842126792033,-0.721082960643522,-0.2409621783864759,-0.18193464290471362,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,-0.803228557313951,-0.5570142049290213,-1.2630630008256158,-1.1616827648371206,0.260214635111664,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,0.6979326097821776,0.8106088721167256,1.0398558512301668,0.642929584606143,0.7023639131280416,-1.3367319820221224
-0.33569005499374405,2.056740199887716,0.14800228124201167,0.8086353900430666,0.5633898818393152,0.09049723273575629,0.260214635111664,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,-1.4980729589153772,-1.2832556080355646,0.7043443977841086,0.7165872315221944,-1.5083824769538463,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,0.4972823547742795,-1.0227559743125654,-0.6734363637044372,-1.5299709994173785,-0.6240839209210912,-0.43223262565892995
-0.33569005499374405,1.8362186083775351,1.1809795199863775,0.26395433771315896,0.5475076828596199,0.6797584080641688,-1.0662331989374687,0.47226673070426245
-0.33569005499374405,1.6892042140374144,0.19073335406776804,-0.7326541094846795,1.2641919118183595,-1.0143674710050172,-0.6240839209210912,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,0.41739382731743085,0.8441580673689298,1.1947072912821937,0.23781252656785956,-0.6240839209210912,-0.43223262565892995
-0.33569005499374405,2.2037545942278367,-0.17526757404849147,-0.14060948738695367,-1.8904098605235702,0.9375601722703496,-0.18193464290471362,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,1.0695071560931007,0.4553820988580901,-2.05915822468283,1.0848754661024522,-1.0662331989374687,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,0.7369479371448244,-1.0069681177232925,0.8651516624535209,-1.5299709994173785,0.260214635111664,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,1.357477429484066,-0.6201656312861118,-0.5999811934233472,0.3114701734839109,1.144513191144419,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,-0.6025783023060529,-0.19784046752306728,-0.11755939941511039,0.7165872315221944,-0.6240839209210912,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,-0.11209990117563444,-0.12482163079768131,0.13655578426001067,2.1897401698432257,2.4709610251935517,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,0.9766135195153699,1.8131377655355416,0.0015570929326025082,-2.6348357031581515,-1.950531754970224,1.3767660870674547
2.978938413944484,1.1011466366769316,0.3263580634712546,0.27776871222877236,1.6096297396267265,-0.27779100184450156,0.260214635111664,1.829015765249051
-0.33569005499374405,-0.5895188982344561,-2.2542271606581057,-1.2181306996048151,-1.2769599249328487,0.6061007611481174,-1.5083824769538463,1.829015765249051
-0.33569005499374405,2.056740199887716,-1.1878082127457568,0.73561655331768,-0.619833942147966,-0.1304757080123983,2.6920356642017405,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,0.12199206300024697,1.0632145775450887,0.25567227660772357,1.6004789945148135,1.144513191144419,0.47226673070426245
2.978938413944484,-0.5895188982344561,1.4931021388875525,0.8796807446947936,-1.324606521871934,-0.682908059882785,-0.6240839209210912,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,0.6459121732986487,1.3434490320046788,0.7956670419173552,0.2009837031098339,2.6920356642017405,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,-0.38706506544571767,-2.6864013624071754,-0.05204532862386807,-0.019989237638321326,-0.18193464290471362,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,-0.35176548354617987,-0.734627591558339,-0.27836666408452265,-0.4619351191346305,-0.6240839209210912,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,0.982187137710034,-0.2570449297328399,0.597139554671167,-0.42510629567660485,-0.6240839209210912,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,-0.8496753756028165,-0.3932151928153169,-1.7653375435584717,-0.49876394259265616,-0.18193464290471362,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,-0.048932228302777415,-2.165402094961176,0.7321382459985751,-0.27779100184450156,-1.0662331989374687,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,0.5641657731102455,-0.10508681006109045,0.14052633400493422,-0.5355927660506818,-0.18193464290471362,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,-0.7809340845352959,0.0547652379052954,-1.0149036417678805,1.1585331130185041,-1.0662331989374687,-1.3367319820221224
-0.33569005499374405,1.1011466366769316,2.043032467427719,-0.66752920105393,-1.6283535773586022,-0.27779100184450156,-0.18193464290471362,-0.43223262565892995
-0.33569005499374405,1.1011466366769316,0.3449367907868008,-0.46228706539338493,-0.40939480566700676,-1.2721692352111977,0.7023639131280416,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,-0.554273611285633,-0.3596659975631127,1.1986778410271173,-0.20413335492845025,1.5866624691607967,-1.3367319820221224
2.978938413944484,1.3216682281871126,2.1062001403005755,-0.01430663467277261,1.0755907989344808,1.3058484068506075,1.144513191144419,1.829015765249051
-0.33569005499374405,-0.5895188982344561,-1.7934747232325612,-0.46228706539338493,0.8850044111781398,1.011217819186401,-0.6240839209210912,-1.3367319820221224
-0.33569005499374405,1.174653833846992,-0.6285885205478177,0.3961776366483175,0.9683859558215392,1.0480466426444266,0.260214635111664,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,0.051392899201171904,2.521617829979153,0.8711074870709068,0.3482989969419365,-1.5083824769538463,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,0.7146534643661693,-0.3241433202372489,0.7817701178101222,-1.4194845290433007,1.5866624691607967,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,-0.7233400298571029,-0.43071135221483964,0.31523052278158004,-1.2721692352111977,-0.6240839209210912,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,-0.4985374293389946,1.1263660039021794,-0.059986428113715705,-0.3146198253025272,-0.18193464290471362,-0.43223262565892995
-0.33569005499374405,2.056740199887716,-1.3531588858541173,0.18501505476679553,-0.21285259329328035,0.6797584080641688,-1.0662331989374687,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,0.2761954997192802,-0.2708593042484538,0.4403028397466788,0.2009837031098339,0.260214635111664,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,0.6384806823724302,-0.9576310658818155,1.1708839928126513,0.7165872315221944,0.260214635111664,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,0.6997904825137321,0.9132299399469979,0.49589053617561113,2.042424876011123,1.144513191144419,1.3767660870674547
2.978938413944484,-0.5895188982344561,0.4452619182907501,0.9309912786099297,-0.13542687326726685,0.6061007611481174,2.6920356642017405,-1.3367319820221224
-0.33569005499374405,1.174653833846992,-0.4520906110501292,0.8698133343264982,-1.5628395065673597,0.1641548796518076,-0.6240839209210912,-0.43223262565892995
-0.33569005499374405,1.6892042140374144,-0.22171439233735685,-1.7253155925352,0.9088277096476827,0.7165872315221944,0.7023639131280416,-0.43223262565892995
2.978938413944484,-0.5895188982344561,0.8762883920114206,0.546162274246408,-2.5395947438186055,2.668514874797561,-0.18193464290471362,0.47226673070426245
-0.33569005499374405,-0.5895188982344561,-0.00434328274546655,-0.43071135221483964,0.4780230623234541,0.45878546731601416,0.7023639131280416,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,-0.5226897748492043,-0.2767797504694307,-0.5682167954639573,0.23781252656785956,-0.6240839209210912,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,0.008661826375415545,0.46919647337370346,1.2761035610531302,-2.0455745278297393,1.144513191144419,1.3767660870674547
-0.33569005499374405,-0.5895188982344561,1.3128884839267552,1.315820282973452,-0.9950508930432618,1.011217819186401,-1.0662331989374687,-0.43223262565892995
-0.33569005499374405,-0.5895188982344561,0.8075471009439,-1.7825465726713137,-0.24660226612513267,-1.1616827648371206,2.6920356642017405,-1.3367319820221224
-0.33569005499374405,-0.5895188982344561,0.07554524471138159,-0.943816691366202,0.21993732890340947,0.7165872315221944,0.7023639131280416,1.3767660870674547
